,zoneName,address,latitude,longitude,서울특별시,세종특별자치시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,경기도,강원도,경상남도,경상북도,전라남도,전라북도,충청남도,충청북도,제주특별자치도,중랑구,중구,종로구,은평구,용산구,영등포구,양천구,송파구,성북구,성동구,서초구,서대문구,마포구,동작구,동대문구,도봉구,노원구,금천구,구로구,광진구,관악구,강서구,강북구,강동구,강남구,수원시,고양시,화성시,성남시,용인시,부천시,안양시,시흥시,춘천시,강릉시,원주시,창원시,김해시,포항시,경주시,여수시,순천시,목포시,전주시,군산시,익산시,천안시,아산시,청주시,충주시,기타 경기도 지역,기타 강원도 지역,기타 경상남도 지역,기타 경상북도 지역,기타 전라남도 지역,기타 전라북도 지역,기타 충청남도 지역,기타 충청북도 지역,cluster,core,radius,polygon
1015,이대역 2번출구(예스에이피엠),서울 서대문구 이화여대1길 10,37.557,126.945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,True,3.4142135623877374,"[[126.945, 37.55703070476024], [126.94500495294963, 37.55703045267458], [126.94500982457195, 37.557029700556846], [126.9450145348751, 37.5570284607568], [126.94501900651598, 37.5570267536319], [126.9450231660704, 37.55702460721311], [126.94502694523858, 37.55702205674456], [126.9450302819667, 37.55701914410488], [126.94503312146574, 37.55701591711952], [126.94503541711126, 37.557012428775494], [126.94503713120875, 37.55700873635133], [126.94503823561286, 37.557004900476514], [126.94503871218923, 37.557000984136], [126.94503855311254, 37.55699705163601], [126.94503776099482, 37.55699316754807], [126.9450363488426, 37.556989395648806], [126.94503433984339, 37.5569857978727], [126.9450317669849, 37.556982433295126], [126.94502867251337, 37.556979357162355], [126.94502510724, 37.55697661998441], [126.94502112970643, 37.55697426670568], [126.94501680522366, 37.55697233596693], [126.9450122047996, 37.55697085947084], [126.94500740397304, 37.556969861461425], [126.94500248157345, 37.556969358325986], [126.94499751842652, 37.556969358325986], [126.94499259602695, 37.556969861461425], [126.94498779520039, 37.55697085947084], [126.94498319477633, 37.55697233596693], [126.94497887029355, 37.55697426670568], [126.94497489275999, 37.55697661998441], [126.94497132748661, 37.556979357162355], [126.94496823301509, 37.556982433295126], [126.9449656601566, 37.5569857978727], [126.94496365115738, 37.556989395648806], [126.94496223900516, 37.55699316754807], [126.94496144688743, 37.55699705163601], [126.94496128781076, 37.557000984136], [126.94496176438713, 37.557004900476514], [126.94496286879122, 37.55700873635133], [126.94496458288873, 37.557012428775494], [126.94496687853425, 37.55701591711952], [126.94496971803329, 37.55701914410488], [126.9449730547614, 37.55702205674456], [126.94497683392957, 37.55702460721311], [126.94498099348401, 37.5570267536319], [126.94498546512489, 37.5570284607568], [126.94499017542803, 37.557029700556846], [126.94499504705036, 37.55703045267458], [126.945, 37.55703070476024]]"
1017,위례 아피체 오피스텔,서울 송파구 위례서로 240,37.486,127.142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1018,상남오거리 옆,경남 창원시 성산구 마디미로73번길 21,35.219,128.683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1019,대구과학기술고등학교 앞,대구 서구 당산로45길 30-16,35.857,128.546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,True,4.386164263907896,"[[128.546, 35.8570394457229], [128.54600622371666, 35.85703912187405], [128.54601234524006, 35.85703815564513], [128.54601826405496, 35.857036562901555], [128.5460238829746, 35.85703436979616], [128.54602910973642, 35.857031612339654], [128.54603385851718, 35.85702833580941], [128.54603805134204, 35.85702459400595], [128.54604161936493, 35.8570204483696], [128.54604450399896, 35.85701596697158], [128.54604665787858, 35.857011223396334], [128.54604804563712, 35.85700629553323], [128.54604864448766, 35.857001264297644], [128.546048444597, 35.85699621230233], [128.54604744924742, 35.8569912225009], [128.5460456747825, 35.856986376825766], [128.54604315033893, 35.85698175484277], [128.546039917368, 35.85697743244476], [128.54603602895497, 35.856973480605376], [128.5460315489475, 35.85696996421372], [128.5460265509072, 35.85696694100885], [128.5460211169017, 35.856964460631694], [128.5460153361573, 35.85696256380999], [128.5460093035936, 35.856961281689486], [128.54600311826516, 35.85696063532257], [128.54599688173485, 35.85696063532257], [128.5459906964064, 35.856961281689486], [128.54598466384272, 35.85696256380999], [128.54597888309831, 35.856964460631694], [128.54597344909283, 35.85696694100885], [128.54596845105252, 35.85696996421372], [128.54596397104504, 35.856973480605376], [128.545960082632, 35.85697743244476], [128.54595684966108, 35.85698175484277], [128.54595432521748, 35.856986376825766], [128.5459525507526, 35.8569912225009], [128.545951555403, 35.85699621230233], [128.54595135551236, 35.857001264297644], [128.54595195436286, 35.85700629553323], [128.54595334212144, 35.857011223396334], [128.54595549600106, 35.85701596697158], [128.54595838063508, 35.8570204483696], [128.54596194865798, 35.85702459400595], [128.54596614148284, 35.85702833580941], [128.5459708902636, 35.857031612339654], [128.54597611702542, 35.85703436979616], [128.54598173594505, 35.857036562901555], [128.54598765475995, 35.85703815564513], [128.54599377628335, 35.85703912187405], [128.546, 35.8570394457229]]"
1021,경상국립대학교 통영캠퍼스,경남 통영시 통영해안로 2-13,34.84,128.399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1022,CGV 인천학익점,인천 미추홀구 매소홀로 255,37.446,126.652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1023,가람마을2단지 옆,경기 파주시 미래로 596,37.73,126.752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1026,수원역 서영더엘오피스텔,경기 수원시 팔달구 팔달로 41,37.273,127.001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,True,3.112644859201361,"[[127.001, 37.27302799268774], [127.00100449837909, 37.27302776286816], [127.00100892289491, 37.27302707718305], [127.00101320089706, 37.27302594689135], [127.00101726214082, 37.2730243905524], [127.00102103994072, 37.273022433721266], [127.00102447226539, 37.27302010852904], [127.0010275027561, 37.273017453155326], [127.00103008165236, 37.27301451120129], [127.0010321666087, 37.27301133097372], [127.00103372339022, 37.273007964691885], [127.0010347264346, 37.273004467630024], [127.00103515927188, 37.273000897209805], [127.00103501479488, 37.27299731205742], [127.00103429537593, 37.27299377104098], [127.00103301282785, 37.27299033230388], [127.00103118821005, 37.27298705231008], [127.00102885148272, 37.27298398491698], [127.00102604101481, 37.27298118049112], [127.00102280295417, 37.272978685081064], [127.00101919046965, 37.272976539661386], [127.00101526287817, 37.27297477945982], [127.00101108467064, 37.27297343337884], [127.0010067244531, 37.272972523521034], [127.00100225382026, 37.27297206482625], [127.00099774617975, 37.27297206482625], [127.00099327554689, 37.272972523521034], [127.00098891532936, 37.27297343337884], [127.00098473712183, 37.27297477945982], [127.00098080953035, 37.272976539661386], [127.00097719704583, 37.272978685081064], [127.0009739589852, 37.27298118049112], [127.00097114851728, 37.27298398491698], [127.00096881178995, 37.27298705231008], [127.00096698717216, 37.27299033230388], [127.00096570462406, 37.27299377104098], [127.00096498520512, 37.27299731205742], [127.00096484072812, 37.273000897209805], [127.0009652735654, 37.273004467630024], [127.00096627660977, 37.273007964691885], [127.0009678333913, 37.27301133097372], [127.00096991834764, 37.27301451120129], [127.0009724972439, 37.273017453155326], [127.00097552773461, 37.27302010852904], [127.00097896005927, 37.273022433721266], [127.00098273785918, 37.2730243905524], [127.00098679910293, 37.27302594689135], [127.00099107710508, 37.27302707718305], [127.0009955016209, 37.27302776286816], [127.001, 37.27302799268774]]"
1027,상봉역 청년주택,서울 중랑구 망우로 266,37.595,127.082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,True,6.659411708169406,"[[127.08200000000001, 37.59505988952832], [127.08200966564227, 37.59505939783612], [127.08201917257499, 37.5950579308331], [127.08202836469455, 37.595055512607395], [127.08203709106658, 37.595052182866205], [127.08204520840435, 37.5950479962838], [127.08205258342136, 37.59504302160374], [127.08205909502004, 37.595037340510146], [127.08206463628014, 37.5950310462864], [127.08206911621431, 37.59502424228349], [127.08207246126214, 37.59501704022296], [127.08207461649805, 37.595009558362435], [127.08207554653313, 37.595001919553866], [127.0820752360962, 37.594994249226275], [127.0820736902847, 37.59498667332623], [127.08207093448073, 37.59497931624979], [127.08206701393453, 37.59497229879997], [127.08206199302143, 37.594965736203086], [127.08205595418458, 37.59495973621679], [127.08204899658159, 37.594954397360716], [127.08204123445607, 37.59494980729871], [127.08203279526195, 37.594946041399474], [127.0820238175705, 37.59494316149897], [127.08201444879523, 37.594941214885075], [127.08200484277114, 37.59494023352114], [127.08199515722887, 37.59494023352114], [127.08198555120478, 37.594941214885075], [127.0819761824295, 37.59494316149897], [127.08196720473805, 37.594946041399474], [127.08195876554393, 37.59494980729871], [127.08195100341842, 37.594954397360716], [127.08194404581542, 37.59495973621679], [127.08193800697859, 37.594965736203086], [127.08193298606547, 37.59497229879997], [127.08192906551928, 37.59497931624979], [127.0819263097153, 37.59498667332623], [127.0819247639038, 37.594994249226275], [127.08192445346688, 37.595001919553866], [127.08192538350195, 37.595009558362435], [127.08192753873787, 37.59501704022296], [127.0819308837857, 37.59502424228349], [127.08193536371986, 37.5950310462864], [127.08194090497996, 37.595037340510146], [127.08194741657864, 37.59504302160374], [127.08195479159566, 37.5950479962838], [127.08196290893342, 37.595052182866205], [127.08197163530546, 37.595055512607395], [127.08198082742501, 37.5950579308331], [127.08199033435774, 37.59505939783612], [127.08200000000001, 37.59505988952832]]"
1028,배곧고등학교 앞,경기 시흥시 배곧4로 81-52,37.375,126.734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,True,2.004805773833905,"[[126.734, 37.375018029651486], [126.73400290127086, 37.375017881628295], [126.73400575490294, 37.375017439989264], [126.73400851403964, 37.37501671198609], [126.73401113337609, 37.37501570957257], [126.73401356990277, 37.375014449208294], [126.73401578361207, 37.375012951588424], [126.73401773815485, 37.37501124130383], [126.73401940143765, 37.37500934643734], [126.73402074614934, 37.37500729810261], [126.73402175020988, 37.37500512993323], [126.73402239713256, 37.375002877530484], [126.73402267629494, 37.37500057787877], [126.73402258311316, 37.37499826873831], [126.73402211911733, 37.37499598802512], [126.73402129192617, 37.374993773188436], [126.73402011512218, 37.37499166059583], [126.73401860802844, 37.37498968493602], [126.7340167953914, 37.374987878649264], [126.73401470697448, 37.374986271394754], [126.73401237706946, 37.374984889563564], [126.7340098439333, 37.37498375584532], [126.73400714915999, 37.37498288885565], [126.73400433699771, 37.37498230283049], [126.73400145362206, 37.374982007392376], [126.73399854637793, 37.374982007392376], [126.73399566300228, 37.37498230283049], [126.73399285084, 37.37498288885565], [126.7339901560667, 37.37498375584532], [126.73398762293053, 37.374984889563564], [126.73398529302551, 37.374986271394754], [126.73398320460859, 37.374987878649264], [126.73398139197155, 37.37498968493602], [126.73397988487781, 37.37499166059583], [126.73397870807382, 37.374993773188436], [126.73397788088266, 37.37499598802512], [126.73397741688683, 37.37499826873831], [126.73397732370505, 37.37500057787877], [126.73397760286743, 37.375002877530484], [126.73397824979011, 37.37500512993323], [126.73397925385065, 37.37500729810261], [126.73398059856234, 37.37500934643734], [126.73398226184514, 37.37501124130383], [126.73398421638792, 37.375012951588424], [126.73398643009722, 37.375014449208294], [126.7339888666239, 37.37501570957257], [126.73399148596035, 37.37501671198609], [126.73399424509705, 37.375017439989264], [126.73399709872913, 37.375017881628295], [126.734, 37.375018029651486]]"
1029,응곡중학교 옆,경기 시흥시 장곡1로 5,37.38,126.785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1030,동서울종합터미널 지하주차장,서울 광진구 강변역로 50,37.534,127.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,True,4.240862805242573,"[[127.094, 37.534038138995484], [127.09400615025973, 37.53403782587486], [127.0940121995324, 37.53403689165442], [127.09401804848905, 37.53403535167403], [127.09402360109002, 37.53403323122012], [127.09402876616174, 37.53403056511051], [127.09403345889389, 37.53402739712262], [127.09403760223191, 37.53402377927474], [127.09404112814234, 37.534019770971824], [127.09404397872981, 37.534015438030096], [127.09404610718775, 37.53401085159634], [127.09404747856692, 37.53400608697968], [127.09404807034934, 37.53400122241497], [127.09404787281797, 37.533996337778255], [127.09404688921624, 37.533991513275105], [127.0940451356949, 37.53398682812375], [127.09404264104668, 37.53398235925424], [127.09403944623365, 37.53397818004528], [127.09403560371456, 37.533974359119384], [127.09403117658344, 37.533970959216035], [127.09402623753373, 37.53396803616155], [127.09402086766437, 37.53396563795242], [127.09401515514858, 37.533963803967154], [127.09400919378568, 37.533962564319744], [127.09400308146107, 37.53396193936517], [127.09399691853893, 37.53396193936517], [127.09399080621431, 37.533962564319744], [127.0939848448514, 37.533963803967154], [127.09397913233562, 37.53396563795242], [127.09397376246628, 37.53396803616155], [127.09396882341655, 37.533970959216035], [127.09396439628544, 37.533974359119384], [127.09396055376634, 37.53397818004528], [127.0939573589533, 37.53398235925424], [127.09395486430509, 37.53398682812375], [127.09395311078374, 37.533991513275105], [127.09395212718202, 37.533996337778255], [127.09395192965064, 37.53400122241497], [127.09395252143307, 37.53400608697968], [127.09395389281225, 37.53401085159634], [127.09395602127017, 37.534015438030096], [127.09395887185765, 37.534019770971824], [127.09396239776808, 37.53402377927474], [127.0939665411061, 37.53402739712262], [127.09397123383826, 37.53403056511051], [127.09397639890999, 37.53403323122012], [127.09398195151094, 37.53403535167403], [127.0939878004676, 37.53403689165442], [127.09399384974027, 37.53403782587486], [127.094, 37.534038138995484]]"
1031,마른내길 노상 공영주차장,서울 중구 마른내로 85,37.564,126.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,True,3.94925981208915,"[[126.99800000000002, 37.56403551654677], [126.9980057296717, 37.564035224956406], [126.99801136526231, 37.56403435497324], [126.99801681423567, 37.564032920882354], [126.9980219871197, 37.564030946231505], [126.99802679897586, 37.56402846344437], [126.99803117079358, 37.564025513288286], [126.99803503078772, 37.564022144204706], [126.9980383155773, 37.56401841151389], [126.99804097122616, 37.564014376506535], [126.99804295412861, 37.56401010543733], [126.99804423172546, 37.56400566843713], [126.99804478303861, 37.564001138361355], [126.9980445990155, 37.563996589593714], [126.99804368267777, 37.56399209682485], [126.99804204907171, 37.5639877338259], [126.99803972502104, 37.563983572237184], [126.99803674868663, 37.56397968039188], [126.99803316893978, 37.56397612219399], [126.99802904455989, 37.56397295606901], [126.9980244432691, 37.56397023400463], [126.99801944062052, 37.56396800069707], [126.99801411875748, 37.563966292817184], [126.99800856506485, 37.5639651384083], [126.9980028707341, 37.56396455642579], [126.99799712926594, 37.56396455642579], [126.99799143493519, 37.5639651384083], [126.99798588124256, 37.563966292817184], [126.99798055937951, 37.56396800069707], [126.99797555673094, 37.56397023400463], [126.99797095544015, 37.56397295606901], [126.99796683106025, 37.56397612219399], [126.99796325131341, 37.56397968039188], [126.997960274979, 37.563983572237184], [126.99795795092832, 37.5639877338259], [126.99795631732226, 37.56399209682485], [126.99795540098454, 37.563996589593714], [126.99795521696143, 37.564001138361355], [126.99795576827458, 37.56400566843713], [126.99795704587143, 37.56401010543733], [126.99795902877388, 37.564014376506535], [126.99796168442273, 37.56401841151389], [126.99796496921232, 37.564022144204706], [126.99796882920646, 37.564025513288286], [126.99797320102418, 37.56402846344437], [126.99797801288034, 37.564030946231505], [126.99798318576437, 37.564032920882354], [126.99798863473772, 37.56403435497324], [126.99799427032833, 37.564035224956406], [126.99800000000002, 37.56403551654677]]"
1032,속초 농협본점,강원특별자치도 속초시 중앙로 21,38.199,128.579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
